wall,sim,status,arm_joint1,arm_joint2,arm_joint3,arm_joint4,arm_joint5,r_joint,cube_z,tcp_z,cube_tcp,cube_right,cube_left
2.7486,147.0980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003022,7.842608,0.410913,1.352332,0.001599,0.880109,0.027413,-0.003771,0.083504,0.060140,0.095224
2.7679,147.1180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002992,7.842518,0.410747,1.351917,0.002473,0.860177,0.027488,-0.003816,0.083663,0.087791,0.083025
2.7884,147.1380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003031,7.842411,0.410854,1.352262,0.001751,0.840214,0.027392,-0.003931,0.083211,0.092534,0.092926
2.8081,147.1580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002994,7.842516,0.410494,1.351349,0.001754,0.820035,0.027484,-0.003896,0.083771,0.085323,0.085999
2.8278,147.1780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002994,7.842362,0.410779,1.352120,0.001700,0.799979,0.027286,-0.003917,0.083709,0.090160,0.092356
2.8484,147.1980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003035,7.842597,0.410931,1.352339,0.001072,0.780037,0.027431,-0.003963,0.083381,0.094142,0.056214
2.8676,147.2180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002997,7.842309,0.410712,1.352081,0.001553,0.760436,0.027530,-0.003980,0.083784,0.088712,0.049368
2.8877,147.2380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003082,7.842467,0.410954,1.352304,0.001178,0.739531,0.027447,-0.004006,0.083431,0.088708,0.085253
2.9087,147.2580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003017,7.842416,0.410826,1.352142,-0.001297,0.719961,0.027293,-0.003992,0.083725,0.088202,0.085431
2.9279,147.2780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003094,7.842085,0.410689,1.352125,-0.001133,0.699514,0.027450,-0.003999,0.083531,0.088333,0.094767
2.9486,147.2980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003036,7.842508,0.410876,1.352024,-0.001576,0.699748,0.027299,-0.003994,0.083788,0.082410,0.094430
2.9670,147.3180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003082,7.842162,0.410783,1.352177,-0.000858,0.700271,0.027449,-0.004036,0.083560,0.085422,0.050798
2.9880,147.3380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003046,7.842157,0.410754,1.352163,-0.001181,0.699982,0.027566,-0.004034,0.084012,0.081962,0.052734
3.0081,147.3580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003043,7.842541,0.411053,1.352345,0.000328,0.699796,0.027549,-0.004033,0.083998,0.085776,0.094878
3.0268,147.3780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003026,7.842388,0.410869,1.352239,-0.000821,0.699904,0.027584,-0.004064,0.084047,0.085378,0.049692
3.0484,147.3980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003083,7.842058,0.410767,1.352155,-0.001156,0.699846,0.027539,-0.004087,0.084041,0.084086,0.049001
3.0670,147.4180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003056,7.842205,0.410792,1.352169,0.001183,0.699618,0.027359,-0.004100,0.084041,0.086680,0.085218
3.0890,147.4380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003029,7.842603,0.411026,1.352357,0.001478,0.699980,0.027501,-0.004108,0.083867,0.083137,0.084526
3.1075,147.4580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003092,7.842190,0.410757,1.352211,0.001731,0.699667,0.027348,-0.004116,0.084047,0.088947,0.092428
3.1275,147.4780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002994,7.842631,0.410897,1.351826,0.001418,0.699677,0.027335,-0.004117,0.083919,0.056532,0.083780
3.1483,147.4980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003077,7.842158,0.410740,1.352126,0.001554,0.699789,0.027149,-0.003898,0.082917,0.052512,0.080985
3.1679,147.5180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002913,7.841569,0.409705,1.350740,-0.000787,0.700520,0.027697,-0.003490,0.082569,0.089834,0.044524
3.1893,147.5380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003024,7.840459,0.408236,1.349840,0.000440,0.699827,0.027783,-0.002942,0.081490,0.081377,0.091709
3.2097,147.5580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002981,7.839061,0.406011,1.347851,0.000787,0.699244,0.027766,-0.002587,0.080738,0.086717,0.044119
3.2309,147.5780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003017,7.836419,0.402729,1.345112,-0.000851,0.699667,0.027672,-0.001290,0.078030,0.079392,0.040790
3.2489,147.5980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002977,7.833812,0.398952,1.341988,0.000300,0.699812,0.027662,-0.000760,0.076979,0.081660,0.078598
3.2690,147.6180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003014,7.829989,0.394196,1.337653,0.000961,0.700053,0.027836,0.001070,0.073419,0.054887,0.074661
3.2889,147.6380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003005,7.826239,0.389102,1.333364,-0.000752,0.699895,0.027650,0.001744,0.071838,0.072064,0.085827
3.3089,147.6580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003000,7.822589,0.383496,1.328455,-0.000105,0.700125,0.027833,0.004198,0.067490,0.069462,0.083584
3.3286,147.6780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003012,7.817313,0.376832,1.322663,-0.000470,0.700066,0.027735,0.005087,0.066105,0.067644,0.028063
3.3492,147.6980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003024,7.811949,0.369598,1.316385,-0.000666,0.699776,0.027921,0.008190,0.060793,0.061542,0.024968
3.3682,147.7180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002958,7.806877,0.361813,1.309668,-0.003314,0.700925,0.027742,0.009525,0.059941,0.061110,0.066035
3.3887,147.7380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002958,7.800408,0.353562,1.302432,-0.002158,0.699934,0.028276,0.011953,0.056368,0.059131,0.020377
3.4083,147.7580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.003053,7.793796,0.344328,1.294433,0.005529,0.699072,0.028380,0.016268,0.049405,0.057232,0.034866
3.4290,147.7780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002960,7.787226,0.335060,1.286311,0.002346,0.700287,0.028053,0.017869,0.046641,0.040963,0.049247
3.4489,147.7980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002999,7.779165,0.324528,1.277219,0.005038,0.700159,0.028126,0.023053,0.039433,0.050866,0.050782
3.4683,147.8180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002958,7.771562,0.313922,1.268000,0.005589,0.700298,0.028167,0.026900,0.034634,0.047421,0.047117
3.4895,147.8380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002937,7.763507,0.302762,1.258294,0.004600,0.699995,0.027921,0.028947,0.032236,0.045213,0.044922
3.5076,147.8580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002937,7.754820,0.290896,1.247982,0.002812,0.699984,0.028156,0.033302,0.027432,0.039923,0.040581
3.5281,147.8780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002926,7.745746,0.278505,1.237208,0.001654,0.699988,0.028098,0.038010,0.023582,0.035183,0.036662
3.5488,147.8980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002914,7.736339,0.265611,1.225998,0.001073,0.700069,0.027863,0.043092,0.021974,0.035453,0.034326
3.5704,147.9180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002893,7.726566,0.252208,1.214348,0.000713,0.700045,0.027451,0.048553,0.023872,0.038578,0.034758
3.5903,147.9380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002876,7.716138,0.238179,1.202142,0.000462,0.700101,0.028133,0.054394,0.027128,0.041563,0.036337
3.6095,147.9580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002862,7.705683,0.223814,1.189655,0.000303,0.700108,0.027963,0.060649,0.033103,0.046861,0.040401
3.6337,147.9780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002839,7.694744,0.208898,1.176690,0.000224,0.700065,0.028096,0.067323,0.040212,0.053394,0.045283
3.6506,147.9980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002817,7.683462,0.193513,1.163312,0.000175,0.700032,0.028033,0.078139,0.052843,0.064187,0.054783
3.6697,148.0180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002786,7.672018,0.177746,1.149615,0.000154,0.699913,0.027042,0.085936,0.062906,0.071254,0.063825
3.6892,148.0380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002764,7.660097,0.161480,1.135475,-0.000104,0.700051,0.027809,0.090002,0.067292,0.074446,0.066783
3.7095,148.0580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002738,7.647885,0.144786,1.120964,-0.000251,0.700065,0.026438,0.102872,0.084299,0.089575,0.080392
3.7293,148.0780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002709,7.635367,0.127672,1.106088,-0.000398,0.700083,0.026893,0.112015,0.094804,0.100069,0.089621
3.7529,148.0980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002679,7.622550,0.110149,1.090858,-0.000520,0.700097,0.024260,0.121584,0.109897,0.115494,0.120732
3.7707,148.1180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002667,7.609337,0.092237,1.075268,-0.000086,0.700057,0.021638,0.126537,0.119750,0.125496,0.126196
3.7996,148.1380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002635,7.595999,0.073940,1.059374,-0.000119,0.700028,0.019947,0.136791,0.133611,0.139970,0.136658
3.8216,148.1580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002606,7.582343,0.055265,1.043141,-0.000150,0.700026,0.020457,0.152999,0.150343,0.157452,0.151974
3.8405,148.1780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002578,7.568411,0.036227,1.026592,-0.000161,0.700022,0.019842,0.164335,0.162373,0.169767,0.164302
3.8594,148.1980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002549,7.554220,0.016839,1.009737,-0.000159,0.700019,0.019999,0.170157,0.168074,0.175533,0.170393
3.8802,148.2180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002519,7.539781,-0.002963,0.992588,-0.000151,0.700016,0.019999,0.188191,0.186096,0.193287,0.189887
3.9000,148.2380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002489,7.525101,-0.022876,0.975154,-0.000141,0.700013,0.019844,0.200606,0.198479,0.205512,0.202827
3.9197,148.2580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002458,7.510195,-0.042879,0.957446,-0.000137,0.700012,0.019621,0.206916,0.204592,0.211597,0.209054
3.9393,148.2780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002429,7.495062,-0.062880,0.939473,-0.000108,0.699995,0.019844,0.219725,0.216921,0.223729,0.221666
3.9599,148.2980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002398,7.479720,-0.082880,0.921246,-0.000097,0.700000,0.019844,0.232770,0.229319,0.235848,0.234283
3.9863,148.3180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002366,7.464169,-0.102881,0.902773,-0.000093,0.700001,0.019621,0.252713,0.248054,0.254052,0.253091
4.0033,148.3380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002334,7.448421,-0.122882,0.884066,-0.000090,0.700001,0.019844,0.266215,0.260561,0.266111,0.265461
4.0253,148.3580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002301,7.432484,-0.142882,0.865135,-0.000090,0.700001,0.019844,0.279845,0.273123,0.278211,0.277792
4.0406,148.3780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002269,7.416366,-0.162883,0.845989,-0.000091,0.700001,0.019621,0.293570,0.285760,0.290379,0.290129
4.0595,148.3980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002235,7.400077,-0.182884,0.826639,-0.000092,0.700001,0.019844,0.300457,0.291989,0.296339,0.296170
4.0802,148.4180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002202,7.383624,-0.202885,0.807095,-0.000093,0.700001,0.019621,0.321161,0.310922,0.314529,0.314518
4.0992,148.4380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002168,7.367017,-0.222886,0.787366,-0.000094,0.700001,0.019999,0.328062,0.316921,0.320257,0.320299
4.1199,148.4580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002134,7.350263,-0.242887,0.767463,-0.000096,0.700001,0.019999,0.348685,0.335663,0.338228,0.338382
4.1398,148.4780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002099,7.333370,-0.262888,0.747462,-0.000097,0.700000,0.019844,0.362301,0.348241,0.350289,0.350513
4.1599,148.4980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002065,7.316349,-0.282889,0.727460,-0.000098,0.700000,0.019999,0.375765,0.360361,0.361906,0.362191
4.1818,148.5180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002030,7.299206,-0.302890,0.707458,-0.000100,0.700000,0.019999,0.389039,0.372553,0.373598,0.373944
4.2001,148.5380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.002013,7.281831,-0.322941,0.687408,-0.000114,0.699994,0.019844,0.402043,0.384758,0.385298,0.385704
4.2203,148.5580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001961,7.264596,-0.342886,0.667458,-0.000111,0.699998,0.019999,0.414826,0.396520,0.396588,0.397048
4.2404,148.5780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001925,7.247138,-0.362892,0.647453,-0.000108,0.699999,0.019844,0.427307,0.408470,0.408063,0.408581
4.2600,148.5980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001889,7.229593,-0.382894,0.627450,-0.000107,0.699999,0.019844,0.439451,0.420091,0.419223,0.419795
4.2820,148.6180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001853,7.211970,-0.402895,0.607448,-0.000107,0.699999,0.019621,0.451224,0.431749,0.430441,0.431065
4.3004,148.6380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001816,7.194278,-0.422897,0.587445,-0.000107,0.699999,0.019999,0.462590,0.442643,0.440889,0.441568
4.3197,148.6580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001780,7.176523,-0.442898,0.567442,-0.000108,0.699999,0.019621,0.468111,0.448585,0.446620,0.447329
4.3401,148.6780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001743,7.158715,-0.462900,0.547440,-0.000109,0.699999,0.019999,0.478808,0.459165,0.456772,0.457535
4.3598,148.6980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001706,7.140862,-0.482902,0.527437,-0.000110,0.699999,0.019844,0.489019,0.470058,0.467252,0.468068
4.3813,148.7180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001669,7.122976,-0.502903,0.507434,-0.000112,0.699999,0.019844,0.503364,0.485745,0.482407,0.483344
4.4002,148.7380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001632,7.105055,-0.522905,0.487431,-0.000113,0.699999,0.019621,0.507872,0.491134,0.487616,0.488585
4.4224,148.7580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001595,7.087117,-0.542907,0.467429,-0.000114,0.699999,0.019999,0.520534,0.505672,0.501607,0.502658
4.4419,148.7780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001557,7.069169,-0.562908,0.447426,-0.000115,0.699999,0.019844,0.528227,0.515441,0.511024,0.512132
4.4617,148.7980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001520,7.051217,-0.582910,0.427423,-0.000116,0.699999,0.019999,0.535296,0.524683,0.519932,0.521096
4.4825,148.8180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001483,7.033271,-0.602912,0.407420,-0.000117,0.699999,0.019844,0.538590,0.529381,0.524463,0.525659
4.5010,148.8380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001445,7.015339,-0.622913,0.387417,-0.000118,0.699999,0.019621,0.544688,0.538654,0.533426,0.534677
4.5223,148.8580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001408,6.997430,-0.642915,0.367415,-0.000118,0.699999,0.019621,0.550120,0.547302,0.541772,0.543079
4.5416,148.8780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001370,6.979551,-0.662917,0.347412,-0.000118,0.699999,0.019844,0.556990,0.559337,0.553377,0.554765
4.5619,148.8980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001333,6.961712,-0.682918,0.327410,-0.000118,0.699999,0.019844,0.560703,0.567197,0.560969,0.562413
4.5836,148.9180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001296,6.943920,-0.702919,0.307408,-0.000117,0.699999,0.019621,0.563715,0.575119,0.568642,0.570140
4.6024,148.9380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001259,6.926185,-0.722921,0.287407,-0.000115,0.699999,0.019999,0.566019,0.581847,0.575130,0.576683
4.6219,148.9580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001222,6.908515,-0.742922,0.267406,-0.000112,0.699999,0.019621,0.566905,0.585816,0.578985,0.580568
4.6414,148.9780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001185,6.890918,-0.762922,0.247405,-0.000109,0.699999,0.019999,0.568145,0.592029,0.584978,0.586615
4.6618,148.9980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001148,6.873402,-0.782923,0.227404,-0.000105,0.700000,0.019844,0.568677,0.598466,0.591210,0.592900
4.6827,149.0180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001111,6.855977,-0.802924,0.207404,-0.000100,0.700000,0.019844,0.568156,0.607337,0.599803,0.601569
4.7018,149.0380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001075,6.838650,-0.822924,0.187404,-0.000095,0.700000,0.019999,0.566939,0.612740,0.605038,0.606854
4.7226,149.0580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001039,6.821430,-0.842924,0.167405,-0.000090,0.700000,0.019999,0.566072,0.615339,0.607558,0.609399
4.7421,149.0780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.001003,6.804325,-0.862925,0.147405,-0.000085,0.700000,0.019844,0.562461,0.622662,0.614662,0.616573
4.7631,149.0980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.000967,6.787345,-0.882925,0.127406,-0.000080,0.700000,0.019621,0.559226,0.627510,0.619383,0.621339
4.7862,149.1180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.000932,6.770497,-0.902925,0.107407,-0.000074,0.700001,0.019844,0.555349,0.631057,0.622814,0.624811
4.8049,149.1380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.000897,6.753790,-0.922925,0.087408,-0.000069,0.700001,0.019621,0.550846,0.635185,0.626839,0.628876
4.8273,149.1580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.000862,6.737232,-0.942925,0.067409,-0.000064,0.700001,0.019621,0.548367,0.636868,0.628476,0.630532
4.8477,149.1780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.000827,6.720832,-0.962925,0.047410,-0.000059,0.700001,0.019844,0.542964,0.639473,0.630997,0.633088
4.8772,149.1980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.000793,6.704598,-0.982925,0.027411,-0.000055,0.700001,0.019844,0.536991,0.642191,0.633643,0.635766
4.8968,149.2180,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.000759,6.688539,-1.002925,0.007412,-0.000050,0.700001,0.019621,0.527011,0.646088,0.637458,0.639623
4.9177,149.2380,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.000726,6.672663,-1.022925,-0.012586,-0.000046,0.700001,0.019844,0.523425,0.646523,0.637871,0.640048
4.9363,149.2580,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.000693,6.656979,-1.042925,-0.032585,-0.000042,0.700002,0.019621,0.515886,0.648655,0.639969,0.642168
4.9572,149.2780,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.000660,6.641494,-1.062925,-0.052584,-0.000039,0.700002,0.019621,0.503711,0.650399,0.641685,0.643911
4.9765,149.2980,Grasp descent wrist guard stopped collision rotation: joint5=0.174 rad; limit=0.035 rad; backing off to the recent pre-contact approach pose,0.000627,6.626111,-1.083001,-0.072630,-0.000040,0.700005,0.019999,0.499452,0.650232,0.641511,0.643746
