wall,sim,status,arm_joint1,arm_joint2,arm_joint3,arm_joint4,arm_joint5,r_joint,cube_z,tcp_z,cube_tcp,cube_right,cube_left
2.7347,163.7880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.016073,8.649410,0.413932,1.439884,0.201894,-5.538548,0.019844,0.016913,0.285555,0.280614,0.291292
2.7350,163.7880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.016073,8.649410,0.413932,1.439884,0.201894,-5.538548,0.019844,0.016913,0.285555,0.280614,0.291292
2.7462,163.8080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.016073,8.649410,0.413932,1.439884,0.201894,-5.538548,0.019621,-0.002729,0.286937,0.294555,0.291091
2.7660,163.8280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.034136,8.677432,0.395101,1.477778,0.104816,-5.549994,0.019844,0.017616,0.293011,0.279328,0.294691
2.7865,163.8480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.023638,8.661490,0.493518,1.378347,-0.103180,-5.522856,0.019621,-0.002599,0.297830,0.292285,0.302634
2.8066,163.8680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.023638,8.661490,0.493518,1.378347,-0.103180,-5.522856,0.019621,0.019762,0.299983,0.295711,0.306266
2.8263,163.8880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.019699,8.677444,0.492177,1.375064,-0.178087,-5.530718,0.019844,0.017151,0.305703,0.272261,0.309871
2.8470,163.9080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.026232,8.738777,0.440324,1.443362,-0.196954,-5.536515,0.019844,0.021039,0.312436,0.318477,0.316339
2.8660,163.9280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.017178,8.764270,0.398765,1.462085,-0.123513,-5.533916,0.019999,0.001344,0.316186,0.317329,0.270010
2.8878,163.9480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.023422,8.817844,0.395648,1.448137,-0.120209,-5.525720,0.019844,0.001492,0.320699,0.316869,0.317953
2.9075,163.9680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.044962,8.873605,0.405974,1.444749,0.045564,-5.517240,0.019844,0.027003,0.324733,0.325517,0.280275
2.9332,163.9880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.038271,8.801075,0.489661,1.375730,0.029594,-5.525771,0.019999,0.009045,0.331376,0.335992,0.305903
2.9502,164.0080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.032767,8.819482,0.488492,1.371700,0.087397,-5.523732,0.019999,0.012278,0.337702,0.292697,0.328191
2.9698,164.0280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.050740,8.893454,0.429378,1.430182,-0.072259,-5.523046,0.019621,0.034579,0.341785,0.329722,0.336450
2.9917,164.0480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.048619,8.950029,0.400082,1.445618,0.068859,-5.525740,0.019621,0.034355,0.344316,0.333772,0.348394
3.0265,164.0780,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.045491,8.966800,0.388718,1.417385,0.064005,-5.521281,0.019844,0.012277,0.348873,0.307229,0.298175
3.0291,164.0880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.045491,8.966800,0.388718,1.417385,0.064005,-5.521281,0.019621,0.017052,0.353583,0.326336,0.347920
3.0610,164.1080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.053604,8.926510,0.469900,1.360178,-0.037382,-5.523188,0.019999,0.036136,0.357227,0.328823,0.358473
3.0696,164.1280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.055187,8.940013,0.463693,1.351784,-0.021897,-5.520758,0.019844,0.019498,0.362595,0.357789,0.324181
3.0891,164.1480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.055187,8.940013,0.463693,1.351784,-0.021897,-5.520758,0.019621,0.037413,0.363418,0.316824,0.345770
3.1102,164.1680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.075650,9.047886,0.386463,1.391648,-0.057754,-5.521409,0.019621,0.036423,0.364367,0.355146,0.340022
3.1298,164.1880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.075650,9.047886,0.386463,1.391648,-0.057754,-5.521409,0.019844,0.039236,0.367048,0.322974,0.358417
3.1495,164.2080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.070108,9.099994,0.340743,1.406867,0.079070,-5.533948,0.019621,0.016434,0.372763,0.366502,0.368195
3.1698,164.2280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.070677,9.125040,0.341344,1.385510,0.133620,-5.524682,0.019999,0.015093,0.375751,0.367887,0.373299
3.1901,164.2480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.081092,9.061095,0.418027,1.307113,0.071854,-5.522134,0.019999,0.037915,0.376661,0.367752,0.373451
3.2124,164.2680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.081092,9.061095,0.418027,1.307113,0.071854,-5.522134,0.019621,0.035472,0.378376,0.381517,0.376115
3.2348,164.2880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.088698,9.102222,0.396800,1.286671,-0.069122,-5.521889,0.019999,0.010418,0.383787,0.375589,0.358124
3.2549,164.3080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.093745,9.121384,0.386910,1.276553,-0.062693,-5.521216,0.019999,0.008947,0.386247,0.385569,0.369750
3.2747,164.3280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.100026,9.141706,0.375152,1.266621,-0.052268,-5.520514,0.019844,0.008083,0.388572,0.367166,0.333415
3.2953,164.3480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.100026,9.141706,0.375152,1.266621,-0.052268,-5.520514,0.019621,0.007235,0.389781,0.345298,0.372603
3.3140,164.3680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.106201,9.160579,0.361686,1.256158,-0.041001,-5.522539,0.019844,0.030722,0.389326,0.374491,0.366704
3.3338,164.3880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.113425,9.179189,0.345311,1.244697,-0.033733,-5.518923,0.019621,0.030098,0.389878,0.363791,0.391746
3.3553,164.4080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.119388,9.200854,0.328200,1.234380,-0.026235,-5.519537,0.019999,0.029321,0.390255,0.348469,0.395996
3.3743,164.4280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.136346,9.240034,0.285276,1.211727,0.034961,-5.520273,0.019999,0.002304,0.391767,0.387262,0.370551
3.3943,164.4480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.136346,9.240034,0.285276,1.211727,0.034961,-5.520273,0.019621,-0.001831,0.388509,0.388258,0.325304
3.4146,164.4680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.170641,9.361637,0.238661,1.215299,-0.082198,-5.520954,0.019621,0.017088,0.365252,0.369563,0.340632
3.4349,164.4880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.154354,9.442085,-0.262162,1.187624,-0.086674,-5.523742,0.019844,0.065202,0.421349,0.368754,0.394264
3.4547,164.5080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.154354,9.442085,-0.262162,1.187624,-0.086674,-5.523742,0.019844,0.020648,0.383132,0.369495,0.344923
3.4748,164.5280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.155272,9.358033,0.498989,1.151418,-0.081080,-5.521211,0.019999,0.007690,0.403351,0.380928,0.402365
3.4955,164.5480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.200679,9.470868,-0.200386,1.131365,-0.084100,-5.523061,0.019999,0.060805,0.421280,0.414359,0.409746
3.5177,164.5680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.200679,9.470868,-0.200386,1.131365,-0.084100,-5.523061,0.019621,0.019451,0.382727,0.361244,0.367938
3.5348,164.5880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.141455,9.209363,0.425050,1.017680,-0.080495,-5.545445,0.019621,-0.024107,0.454462,0.424447,0.380696
3.5545,164.6080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.141455,9.209363,0.425050,1.017680,-0.080495,-5.545445,0.019844,0.031602,0.461385,0.425577,0.432767
3.5748,164.6280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.172690,9.373430,0.383540,1.097448,-0.092559,-5.517847,0.019844,-0.045942,0.436923,0.405090,0.437120
3.5949,164.6480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.209715,9.412943,0.533462,1.092521,0.053941,-5.532800,0.019621,-0.041888,0.431257,0.357199,0.399698
3.6140,164.6680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.209715,9.412943,0.533462,1.092521,0.053941,-5.532800,0.019844,0.023783,0.473175,0.447124,0.471363
3.6349,164.6880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.223737,9.413977,0.611222,1.161821,-0.213037,-5.580260,0.019621,0.032539,0.490360,0.411696,0.448756
3.6552,164.7080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.245603,9.468890,0.690699,1.154364,-0.448077,-5.558829,0.019999,-0.026005,0.426248,0.354041,0.412992
3.6748,164.7280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.260317,9.549486,0.779617,0.991049,-0.288317,-5.541484,0.019844,-0.009069,0.490318,0.411910,0.489747
3.6968,164.7480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.301659,9.591234,0.627064,1.053621,-0.204192,-5.604116,0.019621,-0.016825,0.467811,0.461060,0.462723
3.7148,164.7680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.301659,9.591234,0.627064,1.053621,-0.204192,-5.604116,0.019999,-0.015739,0.482057,0.430985,0.426752
3.7351,164.7880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.315142,9.624493,-0.522098,1.116836,0.118088,-5.553093,0.019844,-0.015976,0.378083,0.326098,0.362007
3.7552,164.8080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.394950,9.555469,0.458640,-1.418481,0.062195,-5.571494,0.019621,0.027040,0.361796,0.283433,0.272536
3.7749,164.8280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.394950,9.555469,0.458640,-1.418481,0.062195,-5.571494,0.019621,0.008590,0.229057,0.214344,0.200370
3.7956,164.8480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.336056,9.475133,0.595022,-10.314234,-0.134337,-5.541943,0.019999,-0.085875,0.208974,0.156218,0.147316
3.8153,164.8680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.338305,9.482268,0.729101,-13.878502,-0.231151,-5.517042,0.019844,0.168118,0.327026,0.316424,0.298298
3.8352,164.8880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.133754,9.280867,1.074810,-17.716893,-0.242368,-5.523291,0.019621,0.010933,0.186835,0.126516,0.157527
3.8548,164.9080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.064708,9.395539,1.002175,-18.108840,-0.084910,-5.421659,0.019844,-0.005103,0.340472,0.323286,0.273087
3.8749,164.9280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.021658,9.376968,0.948957,-18.185816,-0.093296,-5.530850,0.019844,0.075014,0.221203,0.204563,0.186421
3.8952,164.9480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.021073,9.393973,0.938718,-18.098488,0.062853,-5.515168,0.019621,0.080326,0.238991,0.198729,0.230273
3.9150,164.9680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.038975,9.405963,0.918021,-18.089103,0.058646,-5.525107,0.019999,0.079131,0.257348,0.224895,0.244246
3.9352,164.9880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.038975,9.405963,0.918021,-18.089103,0.058646,-5.525107,0.019844,0.093491,0.245693,0.256642,0.190957
3.9551,165.0080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.057596,9.418254,0.972404,-18.095386,0.048358,-5.522280,0.019999,0.023923,0.426867,0.377943,0.416581
3.9756,165.0280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.071226,9.427487,0.953650,-18.097822,0.038913,-5.521497,0.019844,0.097007,0.434944,0.376281,0.384622
3.9975,165.0480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.221405,9.567612,1.064310,-19.736987,-0.113146,-5.529915,0.019844,0.095578,0.354983,0.350868,0.334954
4.0145,165.0680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.221405,9.567612,1.064310,-19.736987,-0.113146,-5.529915,0.019999,0.226195,0.437450,0.453242,0.437671
4.0361,165.0880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.286300,9.596223,0.995900,-23.250319,-0.191186,-5.527118,0.019999,0.219795,0.399757,0.420874,0.321936
4.0554,165.1080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.293921,9.638303,0.969061,-26.349129,-0.175287,-5.527366,0.019844,0.064890,0.399164,0.417530,0.420508
4.0748,165.1280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.293921,9.638303,0.969061,-26.349129,-0.175287,-5.527366,0.019999,0.018771,0.387228,0.411155,0.332627
4.0985,165.1480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.209181,9.672535,0.921172,-24.165033,-0.183967,-5.535203,0.019999,0.262454,0.437453,0.449022,0.434083
4.1150,165.1680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.179730,9.616402,-0.903938,-23.433556,-0.204902,-5.518237,0.019621,0.110960,0.603504,0.574542,0.619902
4.1349,165.1880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.316055,9.524819,-1.475825,-26.044132,-0.110002,-5.528562,0.019621,0.184203,0.254774,0.262016,0.220874
4.1557,165.2080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.308284,9.650527,1.344622,-24.507625,-0.073720,-5.538503,0.019999,0.080318,0.260764,0.294838,0.289008
4.1750,165.2280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.318668,9.639414,0.840878,-25.916653,-0.105199,-5.521274,0.019621,0.102238,0.429887,0.410314,0.385741
4.1947,165.2480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.332639,9.702097,-0.735576,-26.048345,-0.100882,-5.504482,0.019621,-0.001332,0.448288,0.431721,0.488055
4.2145,165.2680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.332639,9.702097,-0.735576,-26.048345,-0.100882,-5.504482,0.019844,0.247099,0.327270,0.343933,0.323200
4.2346,165.2880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.271309,9.674367,0.997899,-24.333651,0.086436,-5.525510,0.019844,-0.032593,0.469299,0.493678,0.503476
4.2555,165.3080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.192659,9.694500,0.969662,-23.500768,-0.093253,-5.527161,0.019621,0.089709,0.279620,0.318374,0.298607
4.2746,165.3280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.192659,9.694500,0.969662,-23.500768,-0.093253,-5.527161,0.019999,-0.074123,0.555389,0.574653,0.530764
4.2945,165.3480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.134083,9.654759,-0.951965,-26.098555,-0.151018,-5.535000,0.019844,0.055798,0.325381,0.296097,0.267643
4.3144,165.3680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.151297,9.710212,1.145297,-25.978024,0.139588,-5.525082,0.019999,0.045327,0.473480,0.408397,0.448846
4.3346,165.3880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.100312,9.644474,-1.074819,-24.412212,0.098185,-5.517334,0.019999,0.317385,0.450493,0.403898,0.424310
4.3551,165.4080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.184514,9.901231,1.084364,-23.867142,0.023203,-5.532310,0.019844,-0.100824,0.427126,0.412057,0.378644
4.3752,165.4280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.366325,10.186921,-1.421213,-23.752506,0.552641,-5.331467,0.019621,-0.224503,0.418575,0.435707,0.449817
4.3950,165.4480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.411610,9.423084,-1.086846,-23.883151,-0.970250,-5.313520,0.019999,-0.100741,0.401251,0.521692,0.584559
4.4163,165.4680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.411610,9.423084,-1.086846,-23.883151,-0.970250,-5.313520,0.019844,0.118454,0.159539,0.237144,0.219716
4.4352,165.4880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.187772,9.230815,0.943099,-23.836403,-0.856143,-5.662171,0.019999,-0.021152,0.470361,0.385284,0.563092
4.4546,165.5080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.093101,9.298921,-1.060862,-25.744632,-0.459272,-5.579615,0.019844,-0.011923,0.444812,0.442409,0.409713
4.4751,165.5280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.059642,9.266429,-1.093201,-25.007259,-0.315492,-5.534686,0.019844,0.003577,0.391231,0.371989,0.433576
4.4958,165.5480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.101804,9.256275,-1.169142,-24.932911,-0.225932,-5.532366,0.019621,-0.007336,0.482595,0.444683,0.430236
4.5184,165.5680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.113963,9.251383,-1.868108,-24.953811,-0.175658,-5.526526,0.019999,0.045061,0.332431,0.305268,0.313222
4.5360,165.5880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.113963,9.251383,-1.868108,-24.953811,-0.175658,-5.526526,0.019621,-0.013799,0.424091,0.408137,0.420424
4.5554,165.6080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.142309,9.237218,1.285308,-25.016048,-0.151602,-5.525419,0.019621,0.178367,0.159318,0.136307,0.170540
4.5787,165.6280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.116474,9.201902,5.058984,-24.984495,-0.086747,-5.518485,0.019999,0.011500,0.368457,0.354490,0.372366
4.5947,165.6480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.116474,9.201902,5.058984,-24.984495,-0.086747,-5.518485,0.019844,-0.030616,0.439910,0.430803,0.448324
4.6158,165.6680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.125782,9.181000,10.380125,-25.064349,-0.052563,-5.526709,0.019621,0.068508,0.289543,0.272883,0.303953
4.6354,165.6880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.113541,9.153106,11.441580,-25.245859,-0.053341,-5.654841,0.019999,-0.021510,0.371282,0.357189,0.381093
4.6558,165.7080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.125373,9.161012,11.377958,-25.077940,-0.047631,-5.524149,0.019844,-0.031506,0.411058,0.399821,0.353565
4.6751,165.7280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.125373,9.161012,11.377958,-25.077940,-0.047631,-5.524149,0.019999,0.094199,0.277585,0.268564,0.265274
4.6950,165.7480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.117159,9.120036,16.561999,-25.076343,0.037278,-5.525386,0.019999,0.032732,0.313128,0.307799,0.289086
4.7149,165.7680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.103449,9.107208,17.804542,-24.929927,0.034913,-5.517814,0.019621,0.005794,0.330512,0.328378,0.279196
4.7347,165.7880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.096467,9.076181,17.749042,-25.050854,0.019844,-5.523830,0.019999,-0.018426,0.355133,0.348530,0.328433
4.7557,165.8080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.105245,9.075609,17.688303,-25.222805,0.027714,-5.526523,0.019999,-0.029101,0.390604,0.392392,0.368995
4.7759,165.8280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.125615,9.043427,17.605393,-25.250104,0.154922,-5.696827,0.019621,-0.048723,0.391740,0.374095,0.374347
4.7963,165.8480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.143005,9.049830,17.588019,-25.341332,0.573632,-5.609987,0.019621,-0.082025,0.343153,0.319973,0.341608
4.8164,165.8680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.147817,9.021742,17.614634,-25.571103,0.497641,-5.539373,0.019999,-0.077061,0.327142,0.330727,0.328103
4.8360,165.8880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.147817,9.021742,17.614634,-25.571103,0.497641,-5.539373,0.019844,0.398356,0.431604,0.399516,0.433429
4.8567,165.9080,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.094311,8.941134,23.993904,-25.663264,0.253202,-5.522517,0.019621,0.066030,0.301420,0.318747,0.311389
4.8766,165.9280,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.072256,8.912632,24.013949,-25.874450,0.151930,-5.520075,0.019999,0.121029,0.309427,0.321073,0.311851
4.8960,165.9480,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.053942,8.889095,23.977562,-26.046643,0.100249,-5.520155,0.019621,0.138536,0.331652,0.263801,0.311124
4.9170,165.9680,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,-0.053942,8.889095,23.977562,-26.046643,0.100249,-5.520155,0.019621,0.212591,0.330636,0.339227,0.324960
4.9362,165.9880,Grasp descent wrist guard stopped collision rotation: joint5=-0.054 rad; limit=0.035 rad; backing off to the latest stable approach pose,0.032879,8.855032,23.924016,-25.602082,0.069050,-5.520192,0.019844,0.154203,0.316485,0.251692,0.301326
