wall,sim,status,arm_joint1,arm_joint2,arm_joint3,arm_joint4,arm_joint5,r_joint,cube_z,tcp_z,cube_tcp,cube_right,cube_left
4.8062,208.9080,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000090,1.262665,-0.253059,0.823736,0.000047,0.759999,0.020000,0.263624,0.263175,0.265254,0.263231
4.8455,208.9280,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000090,1.251813,-0.273059,0.804074,0.000047,0.759999,0.020000,0.275670,0.273978,0.275638,0.273774
4.8883,208.9480,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000089,1.240445,-0.293060,0.784259,0.000048,0.759999,0.020000,0.294115,0.290389,0.291425,0.289797
4.9245,208.9680,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000089,1.228575,-0.313060,0.764298,0.000048,0.759998,0.020000,0.300342,0.295902,0.296734,0.295179
4.9650,208.9880,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000089,1.216219,-0.333061,0.744297,0.000049,0.759998,0.020000,0.319186,0.312525,0.312747,0.311418
5.0088,209.0080,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000089,1.203393,-0.353062,0.724296,0.000050,0.759998,0.020000,0.331839,0.323661,0.323482,0.322298
5.0446,209.0280,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000089,1.190110,-0.373062,0.704295,0.000050,0.759998,0.020000,0.338178,0.329238,0.328863,0.327747
5.0889,209.0480,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,1.176388,-0.393063,0.684294,0.000051,0.759998,0.020000,0.357194,0.345990,0.345023,0.344121
5.1250,209.0680,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,1.162240,-0.413063,0.664292,0.000053,0.759998,0.020000,0.369821,0.357154,0.355799,0.355034
5.1646,209.0880,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,1.147682,-0.433064,0.644291,0.000054,0.759998,0.020000,0.382359,0.368296,0.366558,0.365927
5.2060,209.1080,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,1.132729,-0.453065,0.624289,0.000055,0.759998,0.020000,0.388583,0.373855,0.371928,0.371360
5.2488,209.1280,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,1.117397,-0.473066,0.604288,0.000057,0.759998,0.020000,0.400915,0.384934,0.382631,0.382194
5.2856,209.1480,Opening gripper and moving camera/gripper to the visually aligned cube,-0.000088,1.101701,-0.493066,0.584286,0.000059,0.759998,0.020000,0.419043,0.401433,0.398574,0.398331
