wall,sim,status,arm_joint1,arm_joint2,arm_joint3,arm_joint4,arm_joint5,r_joint,cube_z,tcp_z,cube_tcp,cube_right,cube_left
8.2713,153.4280,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.418384,0.012353,1.135072,0.000057,1.000002,0.020000,0.529728,0.575459,0.571939,0.572321
8.2905,153.4480,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.418384,0.012353,1.135072,0.000057,1.000002,0.020000,0.528153,0.572852,0.569580,0.569910
8.3123,153.4680,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.426938,0.052364,1.175072,0.000058,1.000002,0.020000,0.524879,0.567571,0.564805,0.565025
8.3309,153.4880,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.431081,0.072364,1.195073,0.000059,1.000002,0.020000,0.519656,0.559486,0.557492,0.557551
8.3513,153.5080,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.431081,0.072364,1.195073,0.000059,1.000002,0.020000,0.515973,0.553992,0.552520,0.552474
8.3721,153.5280,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.439083,0.112363,1.235073,0.000061,1.000002,0.020000,0.512132,0.548419,0.547476,0.547324
8.3918,153.5480,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.442937,0.132362,1.255073,0.000062,1.000002,0.020000,0.508139,0.542770,0.542363,0.542104
8.4125,153.5680,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.446689,0.152362,1.275074,0.000064,1.000002,0.020000,0.506086,0.539919,0.539781,0.539471
8.4316,153.5880,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.450338,0.172362,1.295074,0.000065,1.000001,0.020000,0.499709,0.531263,0.531949,0.531470
8.4516,153.6080,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.450338,0.172362,1.295074,0.000065,1.000001,0.020000,0.495282,0.525413,0.526654,0.526064
8.4714,153.6280,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.457311,0.212361,1.335075,0.000068,1.000001,0.020000,0.490719,0.519504,0.521307,0.520604
8.4912,153.6480,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.460630,0.232360,1.355075,0.000069,1.000001,0.020000,0.486026,0.513541,0.515912,0.515095
8.5128,153.6680,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.463835,0.252360,1.375076,0.000071,1.000001,0.020000,0.481208,0.507530,0.510473,0.509542
8.5309,153.6880,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.463835,0.252360,1.375076,0.000071,1.000001,0.020000,0.476269,0.501475,0.504996,0.503950
8.5522,153.7080,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.469889,0.292359,1.415077,0.000074,1.000001,0.020000,0.471216,0.495382,0.499484,0.498323
8.5715,153.7280,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.472733,0.312359,1.435077,0.000076,1.000001,0.020000,0.466053,0.489257,0.493943,0.492666
8.5913,153.7480,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.472733,0.312359,1.435077,0.000076,1.000001,0.020000,0.460788,0.483104,0.488378,0.486986
8.6134,153.7680,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.475452,0.332358,1.455078,0.000078,1.000001,0.020000,0.455425,0.476932,0.482796,0.481288
8.6312,153.7880,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.478042,0.352358,1.475078,0.000080,1.000001,0.020000,0.449972,0.470745,0.477201,0.475578
8.6521,153.8080,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.480501,0.372358,1.495079,0.000082,1.000001,0.020000,0.447213,0.467649,0.474398,0.472723
8.6716,153.8280,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.482826,0.392357,1.515079,0.000084,1.000001,0.020000,0.438818,0.458357,0.465998,0.464148
8.6909,153.8480,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.485015,0.412357,1.535080,0.000087,1.000001,0.020000,0.435983,0.455263,0.463197,0.461295
8.7121,153.8680,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.487066,0.432357,1.555081,0.000089,1.000001,0.020000,0.427379,0.445999,0.454821,0.452747
8.7322,153.8880,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.490738,0.472356,1.595082,0.000093,1.000000,0.020000,0.421571,0.439850,0.449259,0.447075
8.7519,153.9080,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.492356,0.492356,1.615083,0.000095,1.000000,0.020000,0.418647,0.436786,0.446485,0.444251
8.7709,153.9280,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.493823,0.512355,1.635083,0.000098,1.000000,0.020000,0.412767,0.430687,0.440966,0.438626
8.7921,153.9480,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.493823,0.512355,1.635083,0.000098,1.000000,0.020000,0.403876,0.421625,0.432765,0.430264
8.8142,153.9680,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.496298,0.552355,1.675085,0.000102,1.000000,0.020000,0.397914,0.415655,0.427356,0.424755
8.8313,153.9880,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.497301,0.572354,1.688651,0.000104,1.000000,0.020000,0.395875,0.413479,0.425354,0.422727
8.8531,154.0080,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.498142,0.592354,1.692357,0.000106,1.000000,0.020000,0.390491,0.407581,0.419902,0.417193
8.8716,154.0280,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.498142,0.592354,1.692357,0.000106,1.000000,0.020000,0.386977,0.403728,0.416329,0.413572
8.8922,154.0480,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.499334,0.632354,1.697604,0.000109,1.000000,0.020000,0.383523,0.399937,0.412804,0.410002
8.9144,154.0680,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.499679,0.652353,1.699122,0.000110,1.000000,0.020000,0.380131,0.396204,0.409325,0.406481
8.9354,154.0880,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.499853,0.672353,1.699887,0.000111,1.000000,0.020000,0.376799,0.392528,0.405890,0.403006
8.9518,154.1080,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.499853,0.672353,1.699887,0.000111,1.000000,0.020000,0.375145,0.390704,0.404181,0.401282
8.9721,154.1280,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.499874,0.712353,1.699985,0.000113,1.000000,0.020000,0.370138,0.385232,0.399059,0.396099
8.9914,154.1480,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.499874,0.712353,1.699985,0.000113,1.000000,0.020000,0.366764,0.381587,0.395642,0.392646
9.0137,154.1680,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.499874,0.732353,1.699986,0.000114,1.000000,0.020000,0.363363,0.377945,0.392226,0.389193
9.0316,154.1880,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.499874,0.772352,1.699988,0.000115,1.000000,0.020000,0.359936,0.374309,0.388811,0.385744
9.0565,154.2080,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.499874,0.792352,1.699989,0.000116,1.000000,0.020000,0.356485,0.370680,0.385400,0.382299
9.0739,154.2280,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.499874,0.812352,1.699990,0.000117,1.000000,0.020000,0.353011,0.367060,0.381994,0.378860
9.0910,154.2480,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.499874,0.812352,1.699990,0.000117,1.000000,0.020000,0.351265,0.365254,0.380292,0.377146
9.1128,154.2680,Navigation mode=main_legacy; global laser obstacle layer=enabled (failed pickup: return to recognition navigation),-0.000095,-0.499874,0.852352,1.699993,0.000118,1.000000,0.020000,0.345999,0.359852,0.375203,0.372007
9.1327,154.2880,Initial arm pose restored; restarting visual recognition,-0.000095,-0.499874,0.872352,1.699994,0.000119,1.000000,0.020000,0.342465,0.356269,0.371821,0.368596
9.1522,154.3080,Initial arm pose restored; restarting visual recognition,-0.000095,-0.499874,0.872352,1.699994,0.000119,1.000000,0.020000,0.340691,0.354483,0.370132,0.366896
9.1718,154.3280,Initial arm pose restored; restarting visual recognition,-0.000095,-0.499873,0.892351,1.699995,0.000119,1.000000,0.020000,0.335345,0.349151,0.365093,0.361812
9.1917,154.3480,Initial arm pose restored; restarting visual recognition,-0.000095,-0.499873,0.912351,1.699996,0.000120,1.000000,0.020000,0.333556,0.347384,0.363417,0.360127
9.2135,154.3680,Initial arm pose restored; restarting visual recognition,-0.000095,-0.499873,0.952351,1.699998,0.000121,1.000000,0.020000,0.328168,0.342114,0.358423,0.355092
9.2319,154.3880,Initial arm pose restored; restarting visual recognition,-0.000095,-0.499873,0.972351,1.699999,0.000121,1.000000,0.020000,0.324561,0.338630,0.355114,0.351761
9.2529,154.4080,Initial arm pose restored; restarting visual recognition,-0.000095,-0.499873,0.992351,1.700001,0.000122,1.000000,0.020000,0.320944,0.335172,0.351825,0.348451
9.2719,154.4280,Initial arm pose restored; restarting visual recognition,-0.000095,-0.499873,0.992351,1.700001,0.000122,1.000000,0.020000,0.319133,0.333454,0.350188,0.346806
9.2923,154.4480,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.012351,1.700002,0.000122,1.000000,0.020000,0.313686,0.328344,0.345316,0.341904
9.3143,154.4680,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.032351,1.700003,0.000123,1.000000,0.020000,0.310047,0.324979,0.342099,0.338670
9.3327,154.4880,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.072351,1.700005,0.000123,1.000000,0.020000,0.306404,0.321649,0.338909,0.335466
9.3526,154.5080,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.092351,1.700006,0.000124,1.000000,0.020000,0.302758,0.318356,0.335750,0.332294
9.3724,154.5280,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.112351,1.700007,0.000124,1.000000,0.020000,0.299111,0.315105,0.332623,0.329156
9.4057,154.5480,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.132352,1.700009,0.000124,1.000000,0.020000,0.295464,0.311896,0.329530,0.326054
9.4225,154.5680,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.132352,1.700009,0.000124,1.000000,0.020000,0.293641,0.310309,0.327996,0.324519
9.4442,154.5880,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.152352,1.700010,0.000124,1.000000,0.020000,0.289997,0.307170,0.324966,0.321471
9.4666,154.6080,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499872,1.172352,1.700011,0.000126,1.000000,0.020000,0.286356,0.304080,0.321973,0.318468
9.4903,154.6280,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.192352,1.700012,0.000127,1.000000,0.020000,0.280905,0.299545,0.317561,0.314049
9.5137,154.6480,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.232352,1.700015,0.000128,1.000000,0.020000,0.277279,0.296593,0.314675,0.311164
9.5307,154.6680,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.252352,1.700016,0.000128,1.000000,0.020000,0.273663,0.293699,0.311836,0.308331
9.5512,154.6880,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.272352,1.700017,0.000128,1.000000,0.020000,0.271859,0.292276,0.310434,0.306934
9.5709,154.7080,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.279916,1.700017,0.000129,1.000000,0.020000,0.270496,0.291210,0.309381,0.305885
9.5911,154.7280,Initial arm pose restored; restarting visual recognition,-0.000096,-0.499873,1.279916,1.700017,0.000129,1.000000,0.020000,0.270496,0.291210,0.309380,0.305885
9.6159,154.7480,Initial arm pose restored; restarting visual recognition,0.001592,-0.496235,1.281908,1.700844,0.000155,1.000005,0.020000,0.271292,0.292108,0.310160,0.306585
9.6410,154.7680,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),0.000990,-0.499936,1.279837,1.700004,0.000061,0.999998,0.020000,0.271092,0.292013,0.310018,0.306538
9.6627,154.7880,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),0.000990,-0.499936,1.279837,1.700004,0.000061,0.999998,0.020000,0.270932,0.291943,0.309959,0.306446
9.6839,154.8080,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),0.000437,-0.499855,1.279951,1.700019,0.000069,0.999998,0.020000,0.270886,0.291925,0.309941,0.306438
9.7022,154.8280,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),0.014696,-0.494098,1.286061,1.700529,0.020474,0.992327,0.020000,0.272832,0.294230,0.310328,0.304157
9.7219,154.8480,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),0.016579,-0.499846,1.286863,1.698239,0.052750,0.993318,0.020000,0.272686,0.302925,0.316833,0.299586
9.7418,154.8680,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),0.038797,-0.507017,1.286123,1.695693,0.073709,0.993876,0.020000,0.271014,0.312183,0.325261,0.301230
9.7612,154.8880,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),-1.246058,-2.559566,0.384560,1.442828,0.684013,1.251190,0.020000,1.227258,1.238281,9.626514,0.981227
9.7813,154.9080,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),-2.252459,-3.353118,0.569150,1.702200,1.165018,1.318784,0.020000,0.033613,0.833680,8.243138,1.102813
9.8025,154.9280,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),-1.891810,1.337012,1.378378,1.645427,1.056191,1.033493,0.020000,0.430487,1.033826,4.989379,1.356775
9.8221,154.9480,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),-1.891810,1.337012,1.378378,1.645427,1.056191,1.033493,0.020000,0.208790,0.635763,2.303333,0.996228
9.8424,154.9680,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),-1.059789,-0.651831,1.191413,1.763297,0.712638,0.966758,0.020000,-0.010466,0.316230,2.946045,0.560579
9.8607,154.9880,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),-1.059789,-0.651831,1.191413,1.763297,0.712638,0.966758,0.020000,1.026402,3.674242,4.565702,9.923085
9.8983,155.0080,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),1.463930,-4.361751,1.434869,3.506021,0.292015,0.928566,0.020000,3.284733,3.671707,5.032363,4.130287
9.9192,155.0280,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),-0.294382,-1.279616,2.459709,2.701828,-4.846905,0.931274,0.020000,1.023438,2.743616,3.993691,7.951289
9.9424,155.0480,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),-0.327851,0.693306,2.768618,3.149485,-4.819894,0.883327,0.020000,0.553163,2.636509,2.763849,7.695123
9.9642,155.0680,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),-0.327851,0.693306,2.768618,3.149485,-4.819894,0.883327,0.020000,1.272265,1.541944,1.159875,2.592467
9.9804,155.0880,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),-0.314389,-0.525972,1.205635,3.230572,-5.705674,0.923306,0.020000,1.003385,1.285138,1.153559,1.874463
9.9981,155.1080,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),-0.314389,-0.525972,1.205635,3.230572,-5.705674,0.923306,0.020000,0.636998,1.317925,0.974658,2.245755
10.0185,155.1280,Navigating to 左侧 visual observation pose: (-1.5107; -0.4458; 3.1412),-0.148306,-0.405486,1.270607,4.309032,-6.074899,1.013413,0.020000,0.573417,1.247324,0.983873,1.714075
